step,epsilon
1000,0.099995
1001,0.09999000025
1002,0.09998500074998751
1003,0.09998000149995001
1004,0.09997500249987501
1005,0.09997000374975001
1006,0.09996500524956253
1007,0.09996000699930005
1008,0.09995500899895009
1009,0.09995001124850014
1010,0.09994501374793772
1011,0.09994001649725033
1012,0.09993501949642547
1013,0.09993002274545065
1014,0.09992502624431338
1015,0.09992002999300116
1016,0.0999150339915015
1017,0.09991003823980193
1018,0.09990504273788994
1019,0.09990004748575305
1020,0.09989505248337877
1021,0.0998900577307546
1022,0.09988506322786807
1023,0.09988006897470668
1024,0.09987507497125794
1025,0.09987008121750938
1026,0.09986508771344851
1027,0.09986009445906284
1028,0.09985510145433989
1029,0.09985010869926716
1030,0.0998451161938322
1031,0.09984012393802251
1032,0.09983513193182561
1033,0.09983014017522902
1034,0.09982514866822026
1035,0.09982015741078686
1036,0.09981516640291632
1037,0.09981017564459618
1038,0.09980518513581395
1039,0.09980019487655716
1040,0.09979520486681333
1041,0.09979021510656999
1042,0.09978522559581467
1043,0.09978023633453488
1044,0.09977524732271816
1045,0.09977025856035202
1046,0.099765270047424
1047,0.09976028178392163
1048,0.09975529376983243
1049,0.09975030600514394
1050,0.09974531848984368
1051,0.09974033122391919
1052,0.099735344207358
1053,0.09973035744014763
1054,0.09972537092227562
1055,0.09972038465372951
1056,0.09971539863449683
1057,0.0997104128645651
1058,0.09970542734392188
1059,0.09970044207255468
1060,0.09969545705045106
1061,0.09969047227759854
1062,0.09968548775398467
1063,0.09968050347959698
1064,0.099675519454423
1065,0.09967053567845029
1066,0.09966555215166636
1067,0.09966056887405879
1068,0.09965558584561508
1069,0.0996506030663228
1070,0.09964562053616949
1071,0.09964063825514267
1072,0.09963565622322992
1073,0.09963067444041876
1074,0.09962569290669673
1075,0.0996207116220514
1076,0.09961573058647029
1077,0.09961074979994096
1078,0.09960576926245096
1079,0.09960078897398784
1080,0.09959580893453915
1081,0.09959082914409242
1082,0.09958584960263522
1083,0.0995808703101551
1084,0.09957589126663959
1085,0.09957091247207625
1086,0.09956593392645265
1087,0.09956095562975632
1088,0.09955597758197483
1089,0.09955099978309573
1090,0.09954602223310657
1091,0.09954104493199492
1092,0.09953606787974832
1093,0.09953109107635434
1094,0.09952611452180052
1095,0.09952113821607443
1096,0.09951616215916363
1097,0.09951118635105567
1098,0.09950621079173812
1099,0.09950123548119853
1100,0.09949626041942447
1101,0.0994912856064035
1102,0.09948631104212317
1103,0.09948133672657107
1104,0.09947636265973474
1105,0.09947138884160175
1106,0.09946641527215967
1107,0.09946144195139607
1108,0.0994564688792985
1109,0.09945149605585454
1110,0.09944652348105175
1111,0.0994415511548777
1112,0.09943657907731995
1113,0.09943160724836608
1114,0.09942663566800367
1115,0.09942166433622027
1116,0.09941669325300345
1117,0.0994117224183408
1118,0.09940675183221988
1119,0.09940178149462826
1120,0.09939681140555354
1121,0.09939184156498326
1122,0.09938687197290501
1123,0.09938190262930637
1124,0.0993769335341749
1125,0.09937196468749819
1126,0.09936699608926382
1127,0.09936202773945936
1128,0.09935705963807238
1129,0.09935209178509048
1130,0.09934712418050123
1131,0.0993421568242922
1132,0.09933718971645099
1133,0.09933222285696516
1134,0.09932725624582231
1135,0.09932228988301002
1136,0.09931732376851587
1137,0.09931235790232745
1138,0.09930739228443233
1139,0.09930242691481811
1140,0.09929746179347237
1141,0.09929249692038271
1142,0.09928753229553669
1143,0.09928256791892191
1144,0.09927760379052597
1145,0.09927263991033644
1146,0.09926767627834092
1147,0.099262712894527
1148,0.09925774975888227
1149,0.09925278687139433
1150,0.09924782423205075
1151,0.09924286184083915
1152,0.09923789969774711
1153,0.09923293780276222
1154,0.09922797615587209
1155,0.0992230147570643
1156,0.09921805360632645
1157,0.09921309270364613
1158,0.09920813204901095
1159,0.09920317164240851
1160,0.09919821148382639
1161,0.0991932515732522
1162,0.09918829191067355
1163,0.09918333249607801
1164,0.0991783733294532
1165,0.09917341441078673
1166,0.09916845574006619
1167,0.09916349731727919
1168,0.09915853914241333
1169,0.09915358121545621
1170,0.09914862353639545
1171,0.09914366610521863
1172,0.09913870892191337
1173,0.09913375198646728
1174,0.09912879529886795
1175,0.099123838859103
1176,0.09911888266716005
1177,0.0991139267230267
1178,0.09910897102669054
1179,0.0991040155781392
1180,0.0990990603773603
1181,0.09909410542434142
1182,0.09908915071907021
1183,0.09908419626153425
1184,0.09907924205172118
1185,0.0990742880896186
1186,0.09906933437521412
1187,0.09906438090849536
1188,0.09905942768944993
1189,0.09905447471806546
1190,0.09904952199432955
1191,0.09904456951822983
1192,0.09903961728975393
1193,0.09903466530888944
1194,0.099029713575624
1195,0.09902476208994522
1196,0.09901981085184072
1197,0.09901485986129813
1198,0.09900990911830507
1199,0.09900495862284915
1200,0.09900000837491801
1201,0.09899505837449926
1202,0.09899010862158054
1203,0.09898515911614947
1204,0.09898020985819365
1205,0.09897526084770075
1206,0.09897031208465837
1207,0.09896536356905414
1208,0.09896041530087568
1209,0.09895546728011063
1210,0.09895051950674663
1211,0.0989455719807713
1212,0.09894062470217226
1213,0.09893567767093715
1214,0.0989307308870536
1215,0.09892578435050925
1216,0.09892083806129172
1217,0.09891589201938865
1218,0.09891094622478767
1219,0.09890600067747643
1220,0.09890105537744255
1221,0.09889611032467369
1222,0.09889116551915746
1223,0.0988862209608815
1224,0.09888127664983345
1225,0.09887633258600097
1226,0.09887138876937167
1227,0.0988664451999332
1228,0.09886150187767322
1229,0.09885655880257933
1230,0.0988516159746392
1231,0.09884667339384047
1232,0.09884173106017077
1233,0.09883678897361776
1234,0.09883184713416908
1235,0.09882690554181237
1236,0.09882196419653527
1237,0.09881702309832545
1238,0.09881208224717053
1239,0.09880714164305818
1240,0.09880220128597603
1241,0.09879726117591173
1242,0.09879232131285293
1243,0.09878738169678729
1244,0.09878244232770245
1245,0.09877750320558606
1246,0.09877256433042579
1247,0.09876762570220927
1248,0.09876268732092416
1249,0.09875774918655812
1250,0.0987528112990988
1251,0.09874787365853384
1252,0.09874293626485091
1253,0.09873799911803767
1254,0.09873306221808177
1255,0.09872812556497086
1256,0.09872318915869262
1257,0.09871825299923469
1258,0.09871331708658472
1259,0.09870838142073039
1260,0.09870344600165935
1261,0.09869851082935927
1262,0.0986935759038178
1263,0.09868864122502262
1264,0.09868370679296137
1265,0.09867877260762173
1266,0.09867383866899135
1267,0.0986689049770579
1268,0.09866397153180904
1269,0.09865903833323246
1270,0.0986541053813158
1271,0.09864917267604674
1272,0.09864424021741294
1273,0.09863930800540208
1274,0.0986343760400018
1275,0.0986294443211998
1276,0.09862451284898374
1277,0.0986195816233413
1278,0.09861465064426013
1279,0.09860971991172791
1280,0.09860478942573232
1281,0.09859985918626103
1282,0.09859492919330172
1283,0.09858999944684206
1284,0.09858506994686972
1285,0.09858014069337237
1286,0.0985752116863377
1287,0.09857028292575339
1288,0.0985653544116071
1289,0.09856042614388652
1290,0.09855549812257933
1291,0.0985505703476732
1292,0.09854564281915582
1293,0.09854071553701486
1294,0.09853578850123801
