step,value_loss
160,676.6759440104166
161,579.6609700520834
162,400.72418212890625
163,125.9030990600586
164,87.2031520207723
165,64.64069684346516
166,57.77326583862305
167,63.81632582346598
168,62.19712098439535
169,63.44573974609375
170,65.83366552988689
171,67.25498040517171
172,67.17323811848958
173,63.31917476654053
174,71.90794277191162
175,65.64780139923096
176,73.03780047098796
177,73.58841037750244
178,76.19898001352946
179,75.10979970296223
180,72.18673388163249
181,71.26837221781413
182,72.42150624593098
183,67.67248566945393
184,78.59140268961589
185,72.98007869720459
186,84.20605977376302
187,64.8866974512736
188,74.30684884389241
189,67.68698406219482
190,71.33005078633626
191,62.56956513722738
192,75.21879418690999
193,71.91462834676106
194,63.50409348805746
195,69.03118991851807
196,74.0559933980306
197,78.06844870249431
198,73.83105278015137
199,72.24209817250569
200,83.74438285827637
201,79.14007759094238
202,86.21612008412679
203,72.3990592956543
204,108.93195470174153
205,92.25645955403645
206,82.36609363555908
207,98.52802181243896
208,92.74898974100749
209,112.93251609802246
210,109.70433171590169
211,104.14865811665852
212,111.59398905436198
213,104.51360257466634
214,105.07678922017415
215,108.88091214497884
216,112.94180361429851
217,113.38842010498047
218,110.66993840535481
219,108.88472557067871
220,93.88188743591309
221,123.67968877156575
222,125.34294191996257
223,121.8359858194987
224,112.48673502604167
225,100.63578128814697
226,110.81314595540364
227,99.70536009470622
228,104.60068893432617
229,115.65776443481445
230,132.900421778361
231,105.04229418436687
232,102.55996767679851
233,99.25276470184326
234,107.62119801839192
235,109.23264980316162
236,101.78170077006023
237,96.64880434672038
238,116.6782792409261
239,99.47439416249593
240,93.89554500579834
241,94.47996711730957
242,106.32504590352376
243,98.98782666524251
244,83.24840227762859
245,93.22811921437581
246,92.54433059692383
247,97.6709451675415
248,106.5828145345052
249,110.92908509572347
250,101.63246726989746
251,105.49355125427246
252,122.93355814615886
253,94.69423198699951
254,98.18621826171875
255,118.64081382751465
256,108.52651913960774
257,110.03485679626465
258,94.35084915161133
259,117.23326873779297
260,115.5482292175293
261,99.17921415964763
262,106.36007436116536
263,118.4621016184489
264,96.02125676472981
265,100.38246154785156
266,99.94397767384847
267,116.02152252197266
268,114.88233757019043
269,115.13297239939372
270,114.34938526153564
271,120.54231770833333
272,144.44360160827637
273,139.82355562845865
274,131.1909885406494
275,136.5976333618164
276,118.4756031036377
277,153.2925090789795
278,107.50053056081136
279,95.40269470214844
280,112.18465741475423
281,126.22612063090007
282,135.53008906046549
283,120.7486998240153
284,111.5058437983195
285,123.50593439737956
286,152.73489061991373
287,103.8238951365153
288,117.24897575378418
289,115.67334365844727
290,131.00574429829916
291,142.8072077433268
292,119.56807708740234
293,140.1740353902181
294,113.76103528340657
295,132.2744197845459
296,123.38783073425293
297,111.29304440816243
298,127.88042322794597
299,125.34540430704753
300,112.87430667877197
301,113.50767453511556
302,138.44611485799155
303,132.5548350016276
304,122.07174428304036
305,131.95765495300293
306,141.62565994262695
307,108.65456581115723
308,148.62947845458984
309,121.53774897257487
310,123.35766728719075
311,116.41396649678548
312,113.86858622233073
313,107.191832224528
314,102.62361145019531
315,123.57258828481038
316,130.23560778299967
317,126.55373954772949
318,130.39967091878256
319,140.70100212097168
320,120.48871231079102
321,158.59284845987955
322,147.51040331522623
323,128.0862191518148
324,141.7306753794352
325,118.5281302134196
326,116.41782442728679
327,116.38906701405843
328,158.92569478352866
329,126.52131207784016
330,103.18985493977864
331,123.52999750773112
332,139.5533011754354
333,172.76036071777344
334,137.00838470458984
335,105.15885925292969
336,113.9080155690511
337,131.7352533340454
338,135.9637050628662
339,137.51786994934082
340,139.0891383488973
341,123.92939567565918
342,116.16396713256836
343,132.91305541992188
344,141.20274289449057
345,135.61234601338705
346,131.75688362121582
347,154.16455078125
348,128.5610866546631
349,138.40608278910318
350,156.08174832661948
351,159.1866683959961
352,121.61042467753093
353,117.99992116292317
354,120.45242309570312
355,102.63186836242676
356,145.6063143412272
357,155.78816413879395
358,148.50092442830405
359,151.53497950236002
360,130.00933392842612
361,146.82241439819336
362,113.03909238179524
363,128.25465520222983
364,142.9049441019694
365,152.41339365641275
366,109.14860089619954
367,115.77815437316895
368,176.90841356913248
369,100.58207257588704
370,133.29552459716797
371,156.66355260213217
372,134.7149969736735
373,141.30548222859701
374,126.65555763244629
375,133.37719790140787
376,150.05043983459473
377,141.2021681467692
378,122.09112294514973
379,139.51309521993002
380,128.13398710886636
381,119.98017120361328
382,136.6987622578939
383,116.76946512858073
384,192.83122316996256
385,125.41162490844727
386,121.27847226460774
387,142.68597221374512
388,164.28363800048828
389,162.98133595784506
390,116.81964111328125
391,226.0197525024414
392,117.8335787455241
393,127.44779841105144
394,194.80528704325357
395,128.39423052469888
396,161.51158078511557
397,154.04291280110678
398,134.88549168904623
399,120.74045340220134
400,134.95627784729004
401,137.35915247599283
402,144.36381022135416
403,151.60298283894858
404,148.36062812805176
405,156.5001761118571
406,154.61616388956705
407,147.50349553426108
408,136.39199511210123
409,134.26210085550943
410,167.01975695292154
411,155.81447410583496
412,170.7119000752767
413,174.26044019063315
414,139.82235781351724
415,121.6922067006429
416,164.2772299448649
417,182.27798334757486
418,180.56757609049478
419,173.19951756795248
420,129.0814406077067
421,140.16786893208823
422,110.56205940246582
423,128.58514785766602
424,156.23603757222494
425,161.46742502848306
426,129.8048801422119
427,173.359956741333
428,129.79329109191895
429,123.60013326009114
430,137.74742317199707
431,126.00698916117351
432,173.04388745625815
433,139.37445259094238
434,168.5486946105957
435,141.4667828877767
436,139.78741518656412
437,131.3603172302246
