step,reward
0,31.245080958220406
1,26.41504185717273
2,30.313390258454948
3,31.730650007302557
4,28.4512581392035
5,26.662431981228
6,32.10685901681144
7,24.912792367514513
8,26.091630106883517
9,25.34201561952606
10,26.407402584258207
11,27.56
12,33.08742453689856
13,26.84
14,25.0
15,25.88
16,26.6
17,26.73481152190525
18,28.76
19,27.52
20,26.04
21,30.52
22,22.6
23,26.398523363946914
24,28.724314269811668
25,26.84
26,23.813405170870524
27,27.75988494776628
28,27.24
29,27.36
30,27.2
31,30.48
32,29.131180539725275
33,29.765954782732784
34,26.593615260711587
35,27.36
36,30.12
37,27.92
38,29.44
39,31.2
40,23.16
41,25.8
42,28.48
43,25.048146957548315
44,26.614166681571778
45,24.16
46,30.657337152575636
47,30.12
48,28.68
49,31.76
50,33.08
51,25.0
52,29.48
53,30.24
54,29.24
55,20.48
56,28.36
57,25.500860594072783
58,28.72
59,27.50438342380707
60,28.419575570618296
61,24.76
62,25.6
63,29.12
64,25.92
65,30.48
66,29.0
67,28.842067270773555
68,25.56712748900064
69,24.166107857145064
70,26.339140767229605
71,27.60139975428835
72,24.037026038261367
73,29.98657001171214
74,27.97574006939671
75,25.296120719083692
76,27.647492177927724
77,28.845608647763335
78,23.36
79,28.409114994192123
80,29.3218895260585
81,23.76923580378272
82,32.846079220352415
83,22.982245470117523
84,31.295376262439436
85,31.955726027226248
86,27.80200388598455
87,32.170154266134304
88,21.96
89,25.750720351848464
90,29.56390651147135
91,31.808226102394382
92,28.193423323977544
93,25.92
94,24.36
95,27.12
96,27.52
97,25.6
98,22.8
99,22.12
100,26.48
101,28.96
102,28.2
103,25.64
104,30.12
105,33.10987569307995
106,26.559451178576925
107,29.1700741608889
108,25.04
109,24.88
110,27.76
111,31.99752998058416
112,23.52
113,24.48
114,28.6
115,31.05229880517408
116,27.72251785746219
117,25.16
118,20.88
119,24.36
120,26.88
121,31.64
122,30.36
123,27.067595003461655
124,27.075573508722954
125,33.36478480977135
126,29.8149338560674
127,29.8
128,23.76
129,29.12
130,20.0
131,30.10463842541195
132,29.323027152662107
133,30.707685862467635
134,29.25832666500014
135,31.8
136,30.999706265434515
137,30.1857271004391
138,29.16
139,30.88
140,30.024121531691808
141,27.48
142,23.2
143,22.72
144,26.24
145,27.90865363061973
146,29.652656543561502
147,30.67074687298754
148,28.616516253416986
149,22.76
150,27.280460291087984
151,25.65637610008878
152,31.09420430275506
153,29.663291071617863
154,26.8
155,25.43930260219411
156,38.61664305122527
157,24.373706407488463
158,28.203956215575595
159,25.49095296780838
160,25.313484976969047
161,24.75586244080945
162,27.55529747763508
163,24.444213467845934
164,30.12133694091633
165,24.52
166,26.817310664077414
167,28.10826687391815
168,26.8
169,30.8
170,24.462394982979994
171,24.439044620840367
172,26.96
173,18.86218581797793
174,20.984327378462826
175,24.703057653002375
176,17.72287031856736
177,21.36723024366919
178,25.32
179,24.28
180,25.56
181,23.88
182,29.29001951230521
183,27.09646450431908
184,28.3702924464874
185,25.648638435003992
186,27.50939130696478
187,23.063102985545985
188,26.07570871412034
189,27.92874955866273
190,25.44
191,25.12
192,31.36
193,19.275400920866694
194,17.671410417313982
195,17.049280305495834
196,27.483310225310053
197,26.510234084330303
198,31.44
199,24.9337844998521
200,27.64
201,32.76043518921548
202,32.729657466768515
203,30.709442536089146
204,32.95640953458536
205,33.34766578414511
206,35.73681586210068
207,31.76
208,32.05469966248998
209,33.08444614833575
210,29.306505785227174
211,35.957882062110365
212,34.37715727412143
213,32.716462421983266
214,35.11870248964137
215,37.78281286439602
216,27.0
217,25.24
218,25.4
219,30.730587484583577
220,21.98610618453872
221,21.758962574134493
222,20.432470214937005
223,21.897363299206745
224,21.79552807205783
225,22.8
226,21.96
227,31.08
228,26.32
229,29.92
230,30.44
231,25.6
232,25.56
233,31.905766589535975
234,32.01874857805282
235,27.272893299786148
236,27.12
237,27.478048697528994
238,28.76
239,29.233745256608472
240,29.679276939312103
241,29.422006956444246
242,26.92
243,27.08
244,25.02669224013849
245,32.192901130853585
246,30.215618605867476
247,28.401534678410354
248,34.093623724512746
249,30.08030308393649
250,29.181767006697047
251,20.765735563183554
252,27.652747146988272
253,27.43579207825845
254,27.805071555202975
255,27.817297996074174
256,28.68
257,27.33910020314087
258,31.123252332084668
259,25.37773339875178
260,22.04
261,24.73565279392884
262,21.519867674637908
263,24.32
264,23.61634415691102
265,22.785927754576633
266,23.213840082952284
267,25.814633044510234
268,20.2
269,22.88
270,20.92
271,21.92
272,19.88
273,22.32
274,25.92
275,23.08
276,25.980572211454117
277,24.76
278,30.779915843493164
279,26.450862197326632
280,29.92
281,25.84
282,29.895133299010993
283,29.0
284,31.239462209544417
285,27.25100570595183
286,25.48
287,26.88
288,26.28
289,28.8
290,27.565994437184596
291,23.96
292,30.213548452452507
293,33.30512180840231
294,33.3203969666615
295,31.127379449439996
296,28.967572772911787
297,27.580550522368522
298,25.24118333477788
299,30.100222790189182
300,26.84
301,24.36
302,26.04
303,19.56
304,23.76
305,28.114368860472364
306,33.25419870817208
307,30.169289031258995
308,28.8
309,28.16
310,27.04
311,30.457384429057683
312,26.126232927882285
313,30.833704295259476
314,32.400254809645084
315,32.18135391110398
316,30.35801574199697
317,31.36793810112111
318,26.52
319,27.56
320,24.2
321,27.12
322,28.8
323,24.56
324,23.4
325,22.8
326,27.212344092983894
327,24.93359217219292
328,23.51081562892292
329,20.522472060562983
330,22.11313645936833
331,25.788293310714952
332,30.602721472879608
333,29.513066842914803
334,26.32
335,28.12
336,27.8
337,23.24
338,25.24
339,24.48
340,26.28
341,26.32
342,28.6
343,26.76
344,30.64
345,28.24
346,27.8
347,30.767223150205822
348,28.32
349,26.76
350,27.16
351,27.64
352,27.96
353,24.32
354,27.20755703648405
355,27.902046162945044
356,31.915267783381115
357,30.263750566568007
358,26.230950698018844
359,26.841546284460815
360,23.546564704457932
361,25.44
362,27.024197492218423
363,27.998660886647887
364,27.56
365,24.44
366,21.68434822796059
367,22.558182654766835
368,30.952269591586283
369,27.06484939256822
370,30.683496574597765
371,27.009977340435608
372,27.12
373,32.903977744805445
374,23.626065127084004
375,27.626958481744232
376,27.483019480588027
377,27.944782742104753
378,29.55574192970109
379,21.928888260801422
380,26.4
381,18.27459447726281
382,20.858339144313835
383,25.0
384,17.24
385,22.781989740830486
386,23.714306361800265
387,24.84
388,23.509605753457617
389,23.36
390,23.28
391,24.92
392,27.36
393,32.192345954647145
394,28.706320851165675
395,27.08
396,30.64685978213743
397,29.189189434794347
398,30.768736259282573
399,32.473432904234876
400,31.68
401,34.251197304972244
402,29.432236831484932
403,28.847905012774575
404,29.150916566000323
405,27.2170406214741
406,26.400576494449023
407,32.966879129155174
408,30.38763246354631
409,25.719911243950737
410,27.195775173097715
411,27.129214393200268
412,30.347997771319587
413,30.462383727828527
414,29.76
415,26.27771962483244
416,24.458773633420748
417,22.144382014949077
418,26.842987455369265
419,22.311052404194083
420,25.70588254902662
421,22.765833855959343
422,22.869031939246916
423,22.730194794342168
424,25.8
425,26.68
426,29.28
427,27.88
428,26.8
429,26.92
430,29.4
431,29.96
432,28.16
433,26.0
434,28.72
435,34.1341450765209
436,35.26813311973741
437,31.92
438,34.32141417984813
439,26.96
440,29.08
441,30.48
442,27.6
443,29.6
444,33.0
445,30.59198255678585
446,32.04
447,28.28
448,28.559227616437802
449,28.323442703837927
450,33.11003999158069
451,27.48
452,25.16
453,25.44
454,29.84
455,21.68
456,23.402895671920998
457,24.08
458,26.12
459,24.2
460,24.44
461,27.24
462,22.32
463,27.64
464,25.019711117335746
465,26.28
466,25.640746961733758
467,28.591352675617227
468,27.445836135194813
469,26.67446212524461
470,23.86263268064725
471,25.75169964381252
472,23.735419650316153
473,24.83131841589131
474,28.0
475,27.0
476,27.2
477,29.76
478,29.64
479,31.24
