step,reward
0,15.0
1,31.0
2,52.66450005446303
3,53.36683441929123
4,53.79541994012751
5,53.94288031435168
6,54.189218197274826
7,54.484345485035185
8,54.62760558367207
9,54.75230685644321
10,54.77065153850448
11,54.76056318227732
12,54.762982469778656
13,54.79188562078173
14,54.73113675284117
15,54.72464243637973
16,54.93700669533337
17,55.113343148280215
18,55.293993504032564
19,55.25512806486122
20,55.42508487118647
21,55.36163640210272
22,55.38256117801915
23,55.34171314170216
24,54.97613103375293
25,54.99749956439107
26,54.63682514174387
27,54.4625298478914
28,54.63811462712873
29,54.469282824210644
30,54.46180836089183
31,54.41515991798065
32,54.83358884771015
33,54.91869121735766
34,54.956542456126314
35,54.819898482626286
36,54.77447793780237
37,54.44594551651151
38,53.93610105766936
39,53.608393520354
40,53.82277531709025
41,52.863732422549916
42,52.84448113748633
43,52.556882313392144
44,52.04001340738158
45,51.695543241101575
46,51.75221940722883
47,51.70309615858495
48,51.7324735608269
49,51.88138465423141
50,52.228262987109794
51,51.819315802770525
52,52.608417594109376
53,52.6131416671912
54,52.36577069598899
55,52.51549999970907
56,52.56548021315207
57,52.86437660809874
58,52.868602322529036
59,52.84813983664289
60,52.94765616422418
61,53.19593979243427
62,52.88109785362059
63,53.12863635810345
64,53.03085632383219
65,52.96217600750179
66,53.30194525153036
67,53.965224141861846
68,53.662376159135185
69,53.783657278509395
70,53.99879780859575
71,53.889491926842766
72,53.55051635364878
73,53.64550006548598
74,53.04039891061575
75,53.011651769538496
76,53.15639706041715
77,53.56000250557679
78,53.378983030354235
79,53.68273339376067
80,53.719530101998885
81,53.511224053185025
82,53.72385198431633
83,53.486910882330456
84,53.61738713296423
85,53.76252650131072
86,54.092396685665335
87,54.35269081944453
88,54.52396172428653
89,54.37766816551658
90,54.45479588472422
91,54.67414735313978
92,54.91580125292988
93,55.013545600040366
94,55.1838969726003
95,54.98679286821807
96,55.03767007240624
97,54.93267388616736
98,54.70586051031267
99,54.52962669425098
100,54.24095502718085
101,53.59727465625657
102,53.059236776183766
103,52.797126459407586
104,52.036805408364884
105,51.660615289373325
106,51.548976962207114
