step,policy_loss
334,-0.1838750564493239
335,-0.670837494234244
336,-1.7649045586585999
337,-4.220905979474385
338,-9.148574312527975
339,-18.025766611099243
340,-32.31788412729899
341,-50.36060428619385
342,-62.02878443400065
343,-61.460010846455894
344,-59.8905398050944
345,-62.60858281453451
346,-64.7968298594157
347,-66.15069516499837
348,-69.01120122273763
349,-72.44505627950032
350,-75.72540918986003
351,-77.96033922831218
352,-81.71640650431316
353,-83.89310709635417
354,-87.35575167338054
355,-89.56481997172038
356,-94.97280820210774
357,-97.53864733378093
358,-100.80381647745769
359,-101.34406979878743
360,-106.65731938680013
361,-107.85106468200684
362,-114.30275535583496
363,-114.78122138977051
364,-121.92639350891113
365,-121.7653579711914
366,-125.56568845113118
367,-128.68314679463705
368,-131.95292027791342
369,-133.19995244344076
370,-137.367312113444
371,-139.36844635009766
372,-141.50377782185873
373,-145.27382024129233
374,-146.29725138346353
375,-150.3830477396647
376,-152.99059295654297
377,-155.24352518717447
378,-157.72227350870767
379,-158.93549728393555
380,-160.27617263793945
381,-162.77996317545572
382,-163.98817825317383
383,-168.5102564493815
384,-170.0563735961914
385,-169.26906458536783
386,-173.3466936747233
387,-171.8447469075521
388,-176.39918772379556
389,-183.93523661295572
390,-190.58906682332358
391,-197.03472264607748
392,-201.74948120117188
393,-204.23655064900717
394,-211.85892868041992
395,-216.30924606323242
396,-223.93353144327799
397,-226.0598119099935
398,-230.4100824991862
399,-236.25701395670572
400,-238.1297378540039
401,-241.91384760538736
402,-245.81933975219727
403,-250.1209487915039
404,-255.55944442749023
405,-253.41994349161783
406,-260.5415674845378
407,-263.8238881429036
408,-267.6622543334961
409,-270.6694742838542
410,-273.9157079060872
411,-276.3871485392253
412,-278.75640869140625
413,-284.41211954752606
414,-283.8028818766276
415,-289.68452707926434
416,-293.1728108723958
417,-292.4163589477539
418,-292.07552337646484
419,-299.13645426432294
420,-302.670166015625
421,-303.3543421427409
422,-307.5163294474284
423,-307.6976801554362
424,-309.9258626302083
425,-314.82008361816406
426,-312.384516398112
427,-314.89720153808594
428,-319.49720001220703
429,-320.49676005045575
430,-322.55413309733075
431,-325.94565836588544
432,-323.64953867594403
433,-325.9498977661133
434,-327.2107467651367
435,-327.8418884277344
436,-331.00361887613934
437,-333.6140314737956
438,-331.53784434000653
439,-336.2924270629883
440,-335.5367024739583
441,-337.3857142130534
442,-333.60349527994794
443,-336.3190689086914
444,-338.2495524088542
445,-336.4240544637044
446,-338.98377990722656
447,-340.55926513671875
448,-341.35120900472003
449,-339.07457224527997
450,-341.8023732503255
451,-341.2461242675781
452,-342.16480509440106
453,-343.4359588623047
454,-342.72459411621094
455,-343.80668385823566
456,-346.18358612060547
457,-341.0544738769531
458,-343.80728403727215
459,-342.70201365152997
460,-343.86023203531903
461,-343.26051076253253
462,-347.0567118326823
463,-343.76317596435547
464,-340.2913309733073
465,-340.1462224324544
466,-339.96434783935547
467,-339.7610397338867
468,-339.4363072713216
469,-337.6191177368164
470,-337.4950866699219
471,-339.88679758707684
472,-336.0679194132487
473,-330.30153401692706
474,-336.5526885986328
475,-336.07803599039715
476,-332.61048126220703
477,-333.9679489135742
478,-326.52824147542316
479,-331.68235270182294
480,-327.5361963907878
481,-327.3403778076172
482,-328.1896158854167
483,-339.5513458251953
484,-344.8851674397786
485,-346.1276270548503
486,-348.0708287556966
487,-347.82557423909503
488,-350.9992268880208
489,-347.35909779866535
490,-346.96326446533203
491,-346.3498814900716
492,-351.2546106974284
493,-352.10266367594403
494,-351.87545522054035
495,-352.89263407389325
496,-357.16498311360675
497,-355.9549382527669
498,-359.2408701578776
499,-357.7026646931966
500,-358.3921305338542
501,-364.2782516479492
502,-365.48722585042316
503,-365.3100331624349
504,-366.02945709228516
505,-366.7300338745117
506,-371.89370981852215
507,-372.7219721476237
508,-376.02377065022785
509,-375.4217351277669
510,-379.14488728841144
511,-380.4361343383789
512,-380.96346791585285
513,-377.6661732991536
514,-380.91893513997394
515,-386.25562540690106
516,-383.66111246744794
517,-386.56918080647785
518,-386.4007110595703
519,-392.34492746988934
520,-392.8974431355794
521,-394.4614435831706
522,-396.5444819132487
523,-397.1805877685547
524,-395.62681833902997
525,-399.72381083170575
526,-399.0867563883464
527,-402.3980000813802
528,-400.4353535970052
529,-401.4871546427409
530,-404.6653747558594
531,-404.3400624593099
532,-407.5360285441081
533,-408.8018086751302
534,-408.4881362915039
535,-409.63136291503906
536,-409.27584075927734
537,-412.96448771158856
538,-413.019292195638
539,-414.9861246744792
540,-412.41329701741535
541,-417.8341929117839
542,-422.1936442057292
543,-415.9562021891276
544,-420.46492767333984
