step,value_loss
160,269.77728271484375
161,205.23770904541016
162,96.70843092600505
163,38.72138786315918
164,33.86431884765625
165,33.40176582336426
166,33.35723050435384
167,30.10437075297038
168,29.063069343566895
169,29.632380803426106
170,27.891202290852863
171,30.183483282725017
172,32.33835061391195
173,27.037837346394856
174,32.571282068888344
175,31.531334559122723
176,28.43058681488037
177,30.084650993347168
178,31.984416166941326
179,32.300814151763916
180,31.401233037312824
181,29.63110653559367
182,31.144784291585285
183,28.56527296702067
184,30.13053846359253
185,29.391643524169922
186,31.985190709431965
187,36.08469692866007
188,28.707821051279705
189,30.39570124944051
190,34.07112709681193
191,33.62118800481161
192,31.90094566345215
193,34.90545845031738
194,34.62203518549601
195,30.489631334940594
196,30.98645305633545
197,36.2093760172526
198,37.62399450937907
199,33.58488972981771
200,36.15717808405558
201,35.11071173350016
202,38.35395304361979
203,30.60511843363444
204,37.072893937428795
205,51.68130683898926
206,49.37740103403727
207,55.28014612197876
208,46.86797491709391
209,41.48043425877889
210,45.80326191584269
211,44.12097406387329
212,52.152151584625244
213,40.79474528630575
214,46.34858592351278
215,51.574948946634926
216,55.20165157318115
217,50.184633572896324
218,52.40867789586385
219,54.9153725306193
220,46.943570613861084
221,45.55792840321859
222,44.71814982096354
223,50.869848569234215
224,49.82600498199463
225,51.41335598627726
226,50.823680559794106
227,47.41585445404053
228,50.26976442337036
229,53.692376454671226
230,52.66614850362142
231,53.472899436950684
232,44.53075091044108
233,44.43578783671061
234,47.04028733571371
235,54.18793900807699
236,47.044655323028564
237,48.79443772633871
238,43.537925720214844
239,50.15420929590861
240,51.38206990559896
241,46.6870690981547
242,48.872281869252525
243,41.8629093170166
244,54.868791580200195
245,48.794588247934975
246,41.28641001383463
247,48.29725209871928
248,45.53060245513916
249,46.274632612864174
250,48.39277156194051
251,53.726218700408936
252,53.40375852584839
253,45.54304313659668
254,45.16667970021566
255,36.18081792195638
256,45.93305174509684
257,55.03672822316488
258,51.22437731424967
259,56.05127684275309
260,61.64644765853882
261,59.23208363850912
262,55.47167555491129
263,48.3057271639506
264,54.41990598042806
265,53.36048952738444
266,46.61403115590414
267,56.43844858805338
268,48.3369337717692
269,47.3130267461141
270,47.88245073954264
271,45.77228101094564
272,42.25444793701172
273,39.60714975992838
274,44.766293366750084
275,46.595377127329506
276,56.26372210184733
277,44.782510121663414
278,51.12244447072347
279,38.819912592569985
280,54.45375363032023
281,47.48802693684896
282,48.12418683369955
283,54.662858645121254
284,49.93552780151367
285,51.26405048370361
286,54.62277126312256
287,58.46966107686361
288,50.470130602518715
289,68.16937669118245
290,49.683597246805824
291,51.946505546569824
292,63.048275311787926
293,60.91716925303141
294,57.679589907328285
295,63.46691767374674
296,56.20241896311442
297,56.54845476150513
298,54.708679835001625
299,53.35462792714437
300,51.47563600540161
301,53.54246520996094
302,78.36330986022949
303,59.79715792338053
304,66.37543296813965
305,55.35940647125244
306,56.396660486857094
307,57.215359369913735
308,59.03346618016561
309,59.54567845662435
310,54.111675103505455
311,52.994521141052246
312,55.66072654724121
313,42.330002307891846
314,58.11675008138021
315,48.50072924296061
316,45.34247748057047
317,52.12756379445394
318,58.28616269429525
319,48.88545560836792
320,55.36071062088013
321,47.55774291356405
322,53.24600378672282
323,43.7733351389567
324,53.47588284810384
325,50.930997371673584
326,45.708521048227944
327,42.07630809148153
328,54.72696844736735
329,53.375494639078774
330,49.35604508717855
331,55.937739849090576
332,52.834788958231606
333,45.527520179748535
334,50.0626007715861
335,51.33998982111613
336,50.206798235575356
337,42.347081979115806
338,54.25125058492025
339,45.81321748097738
340,44.8437762260437
341,45.29190810521444
342,46.90987380345663
343,46.95292139053345
344,49.81705109278361
345,51.89705880482992
346,48.640539487202965
347,52.8724365234375
348,48.496820290883385
349,51.49247217178345
350,43.63185962041219
351,48.64419142405192
352,50.55873123804728
353,53.60056781768799
354,46.72901709874471
355,52.24438889821371
356,59.348344484965004
357,54.16383330027262
358,51.813263257344566
359,47.465531984965004
360,42.12563896179199
361,45.004405657450356
362,44.12334076563517
363,48.922091484069824
364,58.55097579956055
365,52.57286135355631
366,58.414903004964195
367,49.89244286219279
368,50.3918670018514
369,53.76636060078939
370,45.50756009419759
371,47.7561674118042
372,57.09984302520752
373,43.36941305796305
374,50.402966340382896
375,59.66506258646647
376,62.492279847462974
377,50.50340207417806
378,69.0176175435384
379,61.91569423675537
380,48.66546138127645
381,51.12214152018229
382,60.27068201700846
383,58.50331083933512
384,58.975341161092125
385,47.792186419169106
386,56.75342686971029
387,54.40028731028239
388,49.70588652292887
389,57.20243390401205
390,54.32059065500895
391,56.0394671758016
392,57.552263259887695
393,59.73091793060303
394,49.229838848114014
395,54.05864874521891
396,67.89248784383138
397,70.16939512888591
398,62.886720975240074
399,50.40920480092367
400,54.521641413370766
401,54.43430741628011
402,58.4761069615682
403,60.77412589391073
404,70.80101617177327
405,57.34872420628866
406,65.8223778406779
407,58.778919061024986
408,55.75183550516764
409,59.3982572555542
410,64.32157150904338
411,60.87491353352865
412,61.27449893951416
413,62.46209685007731
414,55.803436597188316
415,68.04684034983318
416,56.32021872202555
417,66.79248428344727
418,63.2139565149943
419,49.17636283238729
420,59.589003245035805
421,48.01311683654785
422,49.03702688217163
423,52.247833887736
424,56.151761849721275
425,65.93212254842122
426,55.876124699910484
