step,epsilon
4633,0.09385649959510096
4634,0.09384711394514146
4635,0.09383772923374695
4636,0.09382834546082357
4637,0.09381896262627748
4638,0.09380958073001486
4639,0.09380019977194186
4640,0.09379081975196467
4641,0.09378144066998947
4642,0.09377206252592248
4643,0.09376268531966989
4644,0.09375330905113792
4645,0.0937439337202328
4646,0.09373455932686078
4647,0.0937251858709281
4648,0.093715813352341
4649,0.09370644177100576
4650,0.09369707112682867
4651,0.09368770141971598
4652,0.09367833264957401
4653,0.09366896481630906
4654,0.09365959791982742
4655,0.09365023196003544
4656,0.09364086693683944
4657,0.09363150285014576
4658,0.09362213969986075
4659,0.09361277748589077
4660,0.09360341620814218
4661,0.09359405586652136
4662,0.09358469646093472
4663,0.09357533799128863
4664,0.0935659804574895
4665,0.09355662385944374
4666,0.0935472681970578
4667,0.0935379134702381
4668,0.09352855967889108
4669,0.0935192068229232
4670,0.09350985490224091
4671,0.09350050391675069
4672,0.09349115386635902
4673,0.09348180475097238
4674,0.09347245657049728
4675,0.09346310932484024
4676,0.09345376301390776
4677,0.09344441763760637
4678,0.09343507319584261
4679,0.09342572968852303
4680,0.09341638711555418
4681,0.09340704547684263
4682,0.09339770477229495
4683,0.09338836500181771
4684,0.09337902616531753
4685,0.09336968826270099
4686,0.09336035129387472
4687,0.09335101525874534
4688,0.09334168015721947
4689,0.09333234598920374
4690,0.09332301275460482
4691,0.09331368045332936
4692,0.09330434908528402
4693,0.0932950186503755
4694,0.09328568914851046
4695,0.09327636057959561
4696,0.09326703294353765
4697,0.0932577062402433
4698,0.09324838046961927
4699,0.09323905563157231
4700,0.09322973172600915
4701,0.09322040875283655
4702,0.09321108671196127
4703,0.09320176560329008
4704,0.09319244542672975
4705,0.09318312618218708
4706,0.09317380786956886
4707,0.0931644904887819
4708,0.09315517403973303
4709,0.09314585852232905
4710,0.09313654393647681
4711,0.09312723028208317
4712,0.09311791755905496
4713,0.09310860576729905
4714,0.09309929490672232
4715,0.09308998497723164
4716,0.09308067597873391
4717,0.09307136791113604
4718,0.09306206077434494
4719,0.0930527545682675
4720,0.09304344929281068
4721,0.0930341449478814
4722,0.09302484153338661
4723,0.09301553904923328
4724,0.09300623749532835
4725,0.09299693687157883
4726,0.09298763717789167
4727,0.09297833841417388
4728,0.09296904058033247
4729,0.09295974367627444
4730,0.09295044770190682
4731,0.09294115265713662
4732,0.09293185854187092
4733,0.09292256535601673
4734,0.09291327309948112
4735,0.09290398177217117
4736,0.09289469137399395
4737,0.09288540190485654
4738,0.09287611336466606
4739,0.0928668257533296
4740,0.09285753907075427
4741,0.09284825331684719
4742,0.0928389684915155
4743,0.09282968459466635
4744,0.09282040162620689
4745,0.09281111958604427
4746,0.09280183847408566
4747,0.09279255829023825
4748,0.09278327903440922
4749,0.09277400070650578
4750,0.09276472330643513
4751,0.09275544683410449
4752,0.09274617128942107
4753,0.09273689667229214
4754,0.09272762298262491
4755,0.09271835022032665
4756,0.09270907838530462
4757,0.09269980747746609
4758,0.09269053749671835
4759,0.09268126844296867
4760,0.09267200031612438
4761,0.09266273311609277
4762,0.09265346684278117
4763,0.0926442014960969
4764,0.09263493707594729
4765,0.09262567358223969
4766,0.09261641101488147
4767,0.09260714937377998
4768,0.09259788865884261
4769,0.09258862886997672
4770,0.09257937000708973
4771,0.09257011207008901
4772,0.09256085505888201
4773,0.09255159897337611
4774,0.09254234381347878
4775,0.09253308957909744
4776,0.09252383627013952
4777,0.09251458388651251
4778,0.09250533242812387
4779,0.09249608189488105
4780,0.09248683228669156
4781,0.09247758360346289
4782,0.09246833584510254
4783,0.09245908901151803
4784,0.09244984310261688
4785,0.09244059811830661
4786,0.09243135405849479
4787,0.09242211092308894
4788,0.09241286871199664
4789,0.09240362742512544
4790,0.09239438706238293
4791,0.0923851476236767
4792,0.09237590910891433
4793,0.09236667151800344
4794,0.09235743485085164
4795,0.09234819910736655
4796,0.09233896428745582
4797,0.09232973039102707
4798,0.09232049741798797
4799,0.09231126536824617
4800,0.09230203424170935
4801,0.09229280403828519
4802,0.09228357475788136
4803,0.09227434640040558
4804,0.09226511896576554
4805,0.09225589245386896
4806,0.09224666686462357
4807,0.09223744219793711
4808,0.09222821845371731
4809,0.09221899563187194
4810,0.09220977373230875
4811,0.09220055275493552
4812,0.09219133269966003
4813,0.09218211356639006
4814,0.09217289535503342
4815,0.09216367806549793
4816,0.09215446169769137
4817,0.0921452462515216
4818,0.09213603172689644
4819,0.09212681812372375
4820,0.09211760544191139
4821,0.0921083936813672
4822,0.09209918284199906
4823,0.09208997292371486
4824,0.09208076392642249
4825,0.09207155585002985
4826,0.09206234869444485
4827,0.09205314245957541
4828,0.09204393714532945
4829,0.09203473275161492
4830,0.09202552927833976
4831,0.09201632672541193
4832,0.0920071250927394
4833,0.09199792438023012
4834,0.0919887245877921
4835,0.09197952571533333
4836,0.09197032776276179
4837,0.09196113072998552
4838,0.09195193461691252
4839,0.09194273942345083
4840,0.09193354514950848
4841,0.09192435179499353
4842,0.09191515935981404
4843,0.09190596784387806
4844,0.09189677724709366
4845,0.09188758756936896
4846,0.09187839881061202
4847,0.09186921097073096
4848,0.09186002404963389
4849,0.09185083804722893
4850,0.09184165296342421
4851,0.09183246879812787
4852,0.09182328555124805
4853,0.09181410322269293
4854,0.09180492181237065
4855,0.09179574132018942
4856,0.0917865617460574
4857,0.0917773830898828
4858,0.09176820535157382
4859,0.09175902853103866
4860,0.09174985262818557
4861,0.09174067764292275
4862,0.09173150357515845
4863,0.09172233042480094
4864,0.09171315819175846
4865,0.09170398687593928
4866,0.09169481647725168
4867,0.09168564699560396
4868,0.0916764784309044
4869,0.09166731078306131
4870,0.09165814405198301
4871,0.09164897823757781
4872,0.09163981333975406
4873,0.09163064935842008
4874,0.09162148629348424
4875,0.09161232414485489
4876,0.0916031629124404
4877,0.09159400259614917
4878,0.09158484319588955
4879,0.09157568471156996
4880,0.0915665271430988
4881,0.0915573704903845
4882,0.09154821475333545
4883,0.09153905993186012
4884,0.09152990602586694
4885,0.09152075303526436
4886,0.09151160095996083
4887,0.09150244979986484
4888,0.09149329955488486
4889,0.09148415022492937
4890,0.09147500180990688
4891,0.09146585430972588
4892,0.09145670772429491
4893,0.09144756205352249
4894,0.09143841729731714
4895,0.0914292734555874
4896,0.09142013052824186
4897,0.09141098851518903
4898,0.09140184741633751
4899,0.09139270723159588
4900,0.09138356796087273
4901,0.09137442960407664
4902,0.09136529216111623
4903,0.09135615563190012
4904,0.09134702001633693
4905,0.0913378853143353
4906,0.09132875152580387
4907,0.09131961865065129
4908,0.09131048668878622
4909,0.09130135564011733
4910,0.09129222550455332
4911,0.09128309628200286
4912,0.09127396797237466
4913,0.09126484057557743
4914,0.09125571409151988
4915,0.09124658852011072
4916,0.09123746386125871
4917,0.09122834011487259
4918,0.0912192172808611
4919,0.09121009535913302
4920,0.0912009743495971
4921,0.09119185425216214
4922,0.09118273506673692
4923,0.09117361679323024
4924,0.09116449943155092
4925,0.09115538298160776
4926,0.0911462674433096
4927,0.09113715281656527
4928,0.09112803910128361
4929,0.09111892629737349
4930,0.09110981440474375
4931,0.09110070342330327
4932,0.09109159335296094
4933,0.09108248419362565
4934,0.09107337594520629
4935,0.09106426860761177
4936,0.091055162180751
4937,0.09104605666453293
4938,0.09103695205886647
4939,0.09102784836366058
4940,0.09101874557882422
4941,0.09100964370426634
4942,0.09100054273989591
4943,0.09099144268562193
4944,0.09098234354135336
4945,0.09097324530699923
4946,0.09096414798246853
4947,0.09095505156767028
4948,0.09094595606251352
4949,0.09093686146690727
4950,0.09092776778076059
4951,0.09091867500398251
4952,0.09090958313648212
4953,0.09090049217816847
4954,0.09089140212895065
4955,0.09088231298873775
4956,0.09087322475743888
4957,0.09086413743496313
4958,0.09085505102121964
4959,0.09084596551611752
4960,0.09083688091956592
4961,0.09082779723147397
4962,0.09081871445175083
4963,0.09080963258030565
4964,0.09080055161704763
4965,0.09079147156188593
4966,0.09078239241472974
4967,0.09077331417548827
4968,0.09076423684407073
4969,0.09075516042038632
4970,0.09074608490434428
4971,0.09073701029585385
4972,0.09072793659482427
4973,0.09071886380116478
4974,0.09070979191478466
4975,0.09070072093559318
4976,0.09069165086349963
4977,0.09068258169841328
4978,0.09067351344024345
4979,0.09066444608889943
4980,0.09065537964429053
4981,0.0906463141063261
4982,0.09063724947491547
4983,0.09062818574996798
4984,0.09061912293139299
4985,0.09061006101909985
4986,0.09060100001299794
4987,0.09059193991299663
4988,0.09058288071900533
4989,0.09057382243093343
4990,0.09056476504869033
4991,0.09055570857218546
4992,0.09054665300132825
4993,0.09053759833602812
4994,0.09052854457619451
4995,0.09051949172173689
4996,0.09051043977256472
4997,0.09050138872858746
4998,0.0904923385897146
4999,0.09048328935585563
5000,0.09047424102692005
5001,0.09046519360281735
5002,0.09045614708345708
5003,0.09044710146874874
5004,0.09043805675860186
5005,0.090429012952926
5006,0.09041997005163072
5007,0.09041092805462556
5008,0.0904018869618201
5009,0.09039284677312391
5010,0.0903838074884466
5011,0.09037476910769776
5012,0.090365731630787
5013,0.09035669505762392
5014,0.09034765938811816
5015,0.09033862462217934
5016,0.09032959075971712
5017,0.09032055780064115
5018,0.09031152574486108
5019,0.09030249459228659
5020,0.09029346434282737
5021,0.09028443499639309
5022,0.09027540655289346
5023,0.09026637901223816
5024,0.09025735237433694
5025,0.0902483266390995
5026,0.09023930180643559
5027,0.09023027787625496
5028,0.09022125484846732
5029,0.09021223272298248
5030,0.09020321149971018
5031,0.09019419117856022
5032,0.09018517175944236
5033,0.09017615324226642
5034,0.0901671356269422
5035,0.0901581189133795
5036,0.09014910310148817
5037,0.09014008819117802
5038,0.09013107418235891
5039,0.09012206107494068
5040,0.09011304886883319
5041,0.0901040375639463
5042,0.09009502716018991
5043,0.0900860176574739
5044,0.09007700905570815
5045,0.09006800135480257
5046,0.0900589945546671
5047,0.09004998865521163
5048,0.09004098365634611
5049,0.09003197955798048
5050,0.09002297636002468
5051,0.09001397406238867
5052,0.09000497266498243
5053,0.08999597216771593
5054,0.08998697257049916
5055,0.0899779738732421
5056,0.08996897607585479
5057,0.0899599791782472
5058,0.08995098318032937
5059,0.08994198808201134
5060,0.08993299388320314
5061,0.08992400058381482
5062,0.08991500818375645
5063,0.08990601668293807
5064,0.08989702608126977
5065,0.08988803637866165
5066,0.08987904757502378
5067,0.08987005967026628
5068,0.08986107266429925
5069,0.08985208655703282
5070,0.08984310134837711
5071,0.08983411703824228
5072,0.08982513362653845
5073,0.0898161511131758
5074,0.08980716949806448
5075,0.08979818878111467
5076,0.08978920896223656
5077,0.08978023004134034
5078,0.0897712520183362
5079,0.08976227489313438
5080,0.08975329866564506
5081,0.0897443233357785
5082,0.08973534890344492
5083,0.08972637536855457
5084,0.08971740273101772
5085,0.08970843099074462
5086,0.08969946014764554
5087,0.08969049020163078
5088,0.08968152115261062
5089,0.08967255300049536
5090,0.08966358574519531
5091,0.0896546193866208
5092,0.08964565392468213
5093,0.08963668935928966
5094,0.08962772569035374
5095,0.0896187629177847
5096,0.08960980104149292
5097,0.08960084006138877
5098,0.08959187997738263
5099,0.0895829207893849
5100,0.08957396249730597
5101,0.08956500510105624
5102,0.08955604860054613
5103,0.08954709299568607
5104,0.0895381382863865
5105,0.08952918447255787
5106,0.08952023155411061
5107,0.0895112795309552
5108,0.0895023284030021
5109,0.0894933781701618
5110,0.08948442883234478
5111,0.08947548038946154
5112,0.0894665328414226
5113,0.08945758618813845
5114,0.08944864042951964
5115,0.08943969556547669
5116,0.08943075159592015
5117,0.08942180852076057
5118,0.08941286633990848
5119,0.08940392505327449
5120,0.08939498466076916
5121,0.08938604516230308
5122,0.08937710655778686
5123,0.08936816884713109
5124,0.08935923203024637
5125,0.08935029610704334
5126,0.08934136107743264
5127,0.0893324269413249
5128,0.08932349369863077
5129,0.08931456134926091
5130,0.08930562989312599
5131,0.08929669933013668
5132,0.08928776966020366
5133,0.08927884088323763
5134,0.08926991299914931
5135,0.0892609860078494
5136,0.08925205990924862
5137,0.08924313470325769
5138,0.08923421038978736
5139,0.08922528696874839
5140,0.08921636444005152
5141,0.08920744280360751
5142,0.08919852205932716
5143,0.08918960220712123
5144,0.08918068324690052
5145,0.08917176517857583
5146,0.08916284800205798
5147,0.08915393171725777
5148,0.08914501632408604
5149,0.08913610182245364
5150,0.08912718821227139
5151,0.08911827549345017
5152,0.08910936366590082
5153,0.08910045272953424
5154,0.08909154268426128
5155,0.08908263352999286
5156,0.08907372526663987
5157,0.0890648178941132
5158,0.08905591141232379
5159,0.08904700582118255
5160,0.08903810112060043
5161,0.08902919731048836
5162,0.08902029439075732
5163,0.08901139236131823
5164,0.0890024912220821
5165,0.0889935909729599
