step,value_loss
572,1225.20458984375
573,1212.93798828125
574,1221.170654296875
575,1219.462890625
576,1217.7042236328125
577,1216.6265869140625
578,1215.14013671875
579,1213.55908203125
580,1212.2742919921875
581,1210.6328125
582,1209.325439453125
583,1187.593994140625
584,1206.9051513671875
585,1205.404296875
586,1203.590576171875
587,1201.944580078125
588,1200.0738525390625
589,1197.721923828125
590,1185.8763427734375
591,1193.47509765625
592,1191.6572265625
593,1178.051025390625
594,1174.562255859375
595,1181.314697265625
596,1169.1275634765625
597,1165.478759765625
598,1172.388427734375
599,1159.2080078125
600,1164.38330078125
601,1160.37158203125
602,1125.9036865234375
603,1150.797119140625
604,1116.055419921875
605,1132.305419921875
606,1114.989013671875
607,1128.5728759765625
608,1122.36962890625
609,1044.7886962890625
610,1086.180908203125
611,1104.5826416015625
612,1013.350341796875
613,1055.63525390625
614,1055.13720703125
615,1073.170166015625
616,1000.4476318359375
617,1020.23095703125
618,938.341064453125
619,970.875244140625
620,984.3319091796875
621,955.3251953125
622,853.507568359375
623,972.862548828125
624,929.1744995117188
625,957.1856689453125
626,888.2847900390625
627,925.424560546875
628,925.9281616210938
629,908.1007080078125
630,820.5392456054688
631,814.4197998046875
632,861.7554321289062
633,811.9976806640625
634,814.33740234375
635,743.1703491210938
636,714.3580322265625
637,664.77392578125
638,656.77685546875
639,668.373291015625
640,639.61083984375
641,589.9404296875
642,609.4221801757812
643,561.17138671875
644,588.624267578125
645,565.5296630859375
646,547.2451171875
647,535.0879516601562
648,492.32171630859375
649,472.02587890625
650,457.1763916015625
651,426.7894287109375
652,369.81219482421875
653,382.6678466796875
654,359.2554931640625
655,347.8311767578125
656,329.3999328613281
657,340.4408264160156
658,294.8409118652344
659,264.3804016113281
660,255.1808319091797
661,261.38616943359375
662,249.06040954589844
663,218.46389770507812
664,209.94146728515625
665,185.989501953125
666,186.20167541503906
667,141.81289672851562
668,156.20068359375
669,151.73043823242188
670,157.74057006835938
671,129.97265625
672,137.67161560058594
673,116.61390686035156
674,100.12342071533203
675,101.65960693359375
676,91.40028381347656
677,148.48255920410156
678,130.5048370361328
679,146.60252380371094
680,113.09402465820312
681,148.75152587890625
682,154.50982666015625
683,124.41065979003906
684,135.6456298828125
685,112.87718200683594
686,149.6394805908203
687,79.62310028076172
688,84.97712707519531
689,132.7303009033203
690,118.45404052734375
691,139.43714904785156
692,112.74871826171875
693,116.80314636230469
694,124.45003509521484
695,91.14691162109375
696,155.0905303955078
697,169.31138610839844
698,186.940673828125
699,114.211669921875
700,153.84642028808594
701,184.6876220703125
702,177.22454833984375
703,167.087646484375
704,173.236572265625
705,103.03402709960938
706,129.5043182373047
707,117.1227035522461
708,171.2466278076172
709,112.3892822265625
710,258.11993408203125
711,188.8507843017578
712,138.98110961914062
713,183.84036254882812
714,151.93099975585938
715,135.0491180419922
716,198.71876525878906
717,93.46095275878906
718,89.98953247070312
719,170.3414764404297
720,117.98896789550781
721,180.0030975341797
722,183.9365692138672
723,105.6910171508789
724,165.12168884277344
725,174.12954711914062
726,94.95033264160156
727,130.96853637695312
728,135.27865600585938
729,190.96644592285156
730,169.64466857910156
731,191.10975646972656
732,63.95989227294922
733,85.16635131835938
734,76.666259765625
735,135.93365478515625
736,282.13323974609375
737,197.00047302246094
738,98.86800384521484
739,110.82279968261719
740,97.44480895996094
741,184.75411987304688
742,139.11911010742188
743,149.08184814453125
744,328.459228515625
745,185.660400390625
746,239.367919921875
747,142.26065063476562
748,143.52777099609375
749,193.3480682373047
750,169.84266662597656
751,135.4527587890625
752,232.53683471679688
753,104.12403106689453
754,105.4513931274414
755,198.48922729492188
756,215.56077575683594
757,223.94349670410156
758,142.50253295898438
759,162.4410858154297
760,239.56771850585938
761,210.3239288330078
762,107.52657318115234
763,185.28939819335938
764,180.60995483398438
765,223.19403076171875
766,218.28546142578125
767,167.62286376953125
768,266.21685791015625
769,155.4051055908203
770,154.3155975341797
771,149.17703247070312
772,149.09332275390625
773,136.44781494140625
774,185.6931610107422
775,152.54165649414062
776,144.51712036132812
777,223.541748046875
778,148.760498046875
779,217.4742431640625
780,200.0030059814453
781,193.42840576171875
782,120.49530029296875
783,187.9265594482422
784,158.4403533935547
785,147.98464965820312
786,140.71798706054688
787,164.25177001953125
788,173.79849243164062
789,132.62857055664062
790,163.62228393554688
791,149.21969604492188
792,146.29112243652344
793,194.23101806640625
794,158.73379516601562
795,190.97039794921875
796,113.90936279296875
797,190.19522094726562
798,218.533447265625
799,103.28752136230469
800,184.63925170898438
801,167.68617248535156
802,205.83450317382812
803,110.97554016113281
804,216.55581665039062
805,163.44198608398438
806,194.0445098876953
807,180.81729125976562
808,197.23770141601562
809,175.69143676757812
810,249.1865692138672
811,202.906982421875
812,153.60711669921875
813,152.9662322998047
814,159.51968383789062
815,144.47201538085938
816,135.90774536132812
817,182.08273315429688
818,166.80677795410156
819,198.42398071289062
820,163.37818908691406
821,170.37619018554688
822,125.36262512207031
823,123.12635803222656
824,157.30810546875
825,164.96670532226562
826,125.36448669433594
827,127.345703125
828,155.77435302734375
829,191.7354278564453
830,164.62796020507812
831,193.17120361328125
832,196.53024291992188
833,165.8654327392578
834,177.52725219726562
835,187.1154022216797
836,187.49050903320312
837,153.53863525390625
838,168.616455078125
839,178.703857421875
840,210.1391143798828
841,138.6378631591797
842,183.1041259765625
843,180.316650390625
844,154.44247436523438
845,161.78695678710938
846,152.61834716796875
