step,value_loss
267,2817.077107747396
268,2595.333211263021
269,2092.389373779297
270,1046.8324737548828
271,176.47128582000732
272,174.85568364461264
273,76.37106323242188
274,84.99431610107422
275,112.70257822672527
276,105.26771481831868
277,137.63592116038004
278,111.06640720367432
279,149.5625139872233
280,136.24737071990967
281,164.6816806793213
282,155.16851997375488
283,124.3985185623169
284,155.3298184076945
285,196.90238889058432
286,205.85303115844727
287,134.63153870900473
288,146.76983165740967
289,165.61076736450195
290,199.69831911722818
291,218.76212310791016
292,170.74149894714355
293,215.19633038838705
294,244.19777552286783
295,220.39128875732422
296,194.62518437703451
297,206.64625549316406
298,200.87957445780435
299,192.30378087361655
300,230.73208618164062
301,187.21722793579102
302,227.97027333577475
303,234.88304011027017
304,211.059596379598
305,209.2368017832438
306,218.85498555501303
307,225.74542999267578
308,192.40720494588217
309,212.62800470987955
310,206.19053904215494
311,180.28634770711264
312,179.58612187703451
313,187.16630172729492
314,173.5539347330729
315,182.83179664611816
316,234.7219123840332
317,212.57527923583984
318,223.88855616251627
319,273.1581840515137
320,254.7635701497396
321,231.20283444722494
322,261.6460151672363
323,214.5448424021403
324,208.60328737894693
325,256.5233434041341
326,274.730172475179
327,252.05154450734457
328,287.7536150614421
329,300.9442723592122
330,289.73320388793945
331,299.4571228027344
332,313.2469088236491
333,355.8616434733073
334,326.84006754557294
335,353.8411979675293
336,318.4290135701497
337,349.9959081013997
338,320.1800142923991
339,387.50977834065753
340,410.03094482421875
341,297.4654731750488
342,402.2431475321452
343,389.01116943359375
344,364.5813865661621
345,363.6875178019206
346,393.55881118774414
347,356.4148991902669
348,374.0808919270833
349,359.64441808064777
350,400.75050354003906
351,473.32140350341797
352,412.23596445719403
353,371.3591651916504
354,391.5178476969401
355,457.7624689737956
356,368.7086359659831
357,404.7632013956706
358,467.6902135213216
359,371.42019907633465
360,338.13891983032227
361,401.5370101928711
362,422.8129247029622
363,350.6799545288086
364,378.7583185831706
365,377.8755060831706
366,353.47432200113934
367,410.9904047648112
368,379.6117630004883
369,346.1831537882487
370,350.38423283894855
371,372.49444580078125
372,366.96724192301434
373,327.69997151692706
374,350.52282460530597
375,425.05883026123047
376,355.0846430460612
377,396.974365234375
378,355.56475321451825
379,395.02269490559894
380,338.37513097127277
381,359.7752863566081
382,370.04124450683594
383,401.5586344401042
384,355.3111381530762
385,388.42870076497394
386,368.22635650634766
387,342.1014226277669
388,355.9633204142253
389,343.9700571695964
390,360.66798909505206
391,325.1959419250488
392,327.8146464029948
393,290.9825388590495
394,327.0665677388509
395,349.74645868937176
396,281.2580922444661
397,355.9296417236328
398,296.01707712809247
399,292.1396738688151
400,312.84296290079754
401,288.98831431070965
402,299.51281992594403
403,268.2718391418457
404,298.68208440144855
405,317.45214970906574
406,291.18418375651044
407,265.2380841573079
408,266.47338104248047
409,261.1776542663574
410,275.96255111694336
411,292.2450981140137
412,267.56039174397785
413,224.1582260131836
414,240.07627614339194
415,232.30178451538086
416,250.80312220255533
417,223.63481267293295
418,234.15593465169272
419,257.2234598795573
420,240.2939885457357
421,206.54049936930338
422,233.82567342122397
423,217.67259979248047
424,216.99427922566733
425,223.70051956176758
426,221.02995681762695
427,211.68490854899088
428,241.58974838256836
429,198.46435674031576
430,221.75883801778158
431,208.3118896484375
432,177.21532185872397
433,211.88289515177408
434,200.91350301106772
435,168.3741798400879
436,196.4176139831543
437,189.82709630330405
438,176.0210132598877
439,167.83343187967935
440,182.95989863077799
441,166.14684931437174
442,160.43658383687338
443,154.15025202433267
444,180.4176731109619
445,153.1257038116455
446,127.12007967631023
447,152.64033063252768
448,192.51312383015951
449,141.09254201253256
450,140.32295862833658
451,142.67657979329428
452,131.1863110860189
453,157.02351315816244
454,138.75589243570963
455,213.9687296549479
456,134.9087117513021
457,136.67996215820312
458,136.93298784891763
459,144.5546112060547
460,186.9239673614502
461,123.8011703491211
462,132.76447677612305
463,129.64835929870605
464,121.58808771769206
465,112.08591651916504
466,160.71029917399088
467,138.7066993713379
468,113.51981671651204
469,136.1670347849528
470,126.99860000610352
471,114.93907864888509
472,141.29956436157227
473,131.22293917338052
474,161.7053190867106
475,182.822146097819
476,128.13059679667154
477,126.6997439066569
478,112.86708577473958
479,123.76461887359619
480,135.90081977844238
481,123.30808575948079
482,121.83122952779134
483,98.60095342000325
484,104.54788970947266
485,135.56252829233804
486,119.40283330281575
487,155.91144529978433
488,95.1872615814209
489,111.2009687423706
490,100.17661412556966
491,129.96216519673666
492,164.12280146280924
493,137.03169186909994
494,102.4402338663737
495,93.74886735280354
496,188.12857659657797
497,95.41920598347981
498,160.47981135050455
499,113.92322413126628
500,144.2993590037028
501,122.83203379313152
502,124.87076759338379
503,137.30548985799155
504,191.21925671895346
505,143.8723351160685
506,104.5710817972819
507,131.08857599894205
508,84.18019072214763
509,125.0306043624878
510,103.54717254638672
511,94.58337942759196
512,120.24997202555339
513,78.28144772847493
514,110.81866677602132
515,81.12184270222981
516,101.7659543355306
517,137.70305569966635
518,156.72283045450845
519,92.15904680887859
520,89.24788602193196
521,129.57038148244223
522,124.55921173095703
523,135.62613423665366
524,135.66831334431967
525,83.7212266921997
526,120.88579146067302
527,92.74055194854736
528,171.8108310699463
529,133.29175821940103
530,183.4301242828369
531,98.49337228139241
532,119.16324869791667
533,93.22420438130696
534,87.00528081258138
535,92.2588996887207
536,74.29686133066814
537,107.50272591908772
538,84.49911785125732
539,86.22235266367595
540,74.72962856292725
541,90.74485111236572
542,122.1207799911499
543,80.22806962331136
544,99.5875809987386
545,79.8513453801473
546,92.41999244689941
547,125.80208079020183
548,103.69505786895752
549,84.39205741882324
550,75.64165210723877
551,87.49621295928955
552,67.182297706604
553,213.403883934021
554,78.83322874704997
555,125.05777708689372
556,72.7252009709676
557,112.68625195821126
558,70.29063097635905
559,73.08414618174235
560,86.81156635284424
561,129.26431274414062
562,157.43363889058432
563,163.6080404917399
564,79.37580808003743
565,115.84922695159912
566,154.14548301696777
567,91.8808422088623
568,71.503036181132
569,81.45864295959473
570,85.3715082804362
571,119.12262852986653
572,70.02259349822998
573,129.69280846913657
574,201.31389586130777
575,98.07764879862468
576,74.26153341929118
577,88.8952226638794
578,90.64806620279948
579,91.66676457722981
580,74.36639181772868
581,115.01065794626872
582,156.33376344045004
583,69.08597564697266
584,109.81699466705322
585,142.05754407246908
586,94.7866621017456
587,66.14595858256023
588,112.76260979970296
589,85.6217851638794
590,88.40829563140869
591,82.0016492207845
592,172.554536819458
593,82.3169740041097
594,124.04449939727783
595,89.38725725809734
596,78.5813840230306
597,121.1943957010905
598,106.88877646128337
599,118.79781341552734
600,126.48852252960205
601,115.98499933878581
602,137.17497730255127
603,142.72096570332846
604,71.09860642751057
605,95.55381870269775
606,75.9204257329305
607,78.42571449279785
608,75.55663681030273
609,116.64863109588623
610,97.62783877054851
611,136.2649300893148
612,116.80783112843831
613,78.07127857208252
614,122.06414699554443
615,146.11041100819907
616,171.7482182184855
617,163.16172218322754
618,138.70632298787436
619,85.40444723765056
620,79.90155919392903
621,98.06869729359944
622,203.03775850931802
623,121.08847045898438
624,72.5432923634847
625,191.19514401753744
626,141.20543670654297
627,96.21770604451497
628,166.10816224416098
629,108.33208243052165
630,123.50775782267253
631,162.36517588297525
632,121.9655367533366
633,98.95372772216797
634,84.16980298360188
