step,policy_loss
1000,-0.4857501983642578
1001,-0.9885941743850708
1002,-1.4964048862457275
1003,-1.975212812423706
1004,-2.5884509086608887
1005,-3.258148431777954
1006,-3.955873489379883
1007,-4.724826812744141
1008,-5.713688850402832
1009,-6.642596244812012
1010,-7.938474178314209
1011,-9.107934951782227
1012,-10.238506317138672
1013,-11.852421760559082
1014,-13.215063095092773
1015,-14.821405410766602
1016,-16.775243759155273
1017,-18.632461547851562
1018,-20.841272354125977
1019,-22.92998504638672
1020,-24.73784065246582
1021,-27.813980102539062
1022,-30.590721130371094
1023,-33.71354675292969
1024,-36.543701171875
1025,-39.983428955078125
1026,-43.44849395751953
1027,-46.499061584472656
1028,-51.018653869628906
1029,-54.4434928894043
1030,-58.27289581298828
1031,-63.98420715332031
1032,-67.21308898925781
1033,-73.35725402832031
1034,-76.93849182128906
1035,-83.41153717041016
1036,-86.63818359375
1037,-90.77545166015625
1038,-94.94317626953125
1039,-100.0936279296875
1040,-103.3457260131836
1041,-107.10920715332031
1042,-110.17879486083984
1043,-113.50922393798828
1044,-114.90521240234375
1045,-119.12873840332031
1046,-124.83222961425781
1047,-126.12118530273438
1048,-128.64321899414062
1049,-134.10491943359375
1050,-138.98361206054688
1051,-144.4510498046875
1052,-146.53993225097656
1053,-148.03045654296875
1054,-151.0604248046875
1055,-154.86990356445312
1056,-156.55023193359375
1057,-163.95986938476562
1058,-165.39938354492188
1059,-165.87490844726562
1060,-172.9296112060547
1061,-175.7625732421875
1062,-178.36927795410156
1063,-183.55307006835938
1064,-183.57794189453125
1065,-190.99420166015625
1066,-195.13400268554688
1067,-199.52935791015625
1068,-202.65631103515625
1069,-203.0203857421875
1070,-210.529296875
1071,-216.53814697265625
1072,-222.98866271972656
1073,-230.88075256347656
1074,-234.88388061523438
1075,-236.31785583496094
1076,-237.311279296875
1077,-245.05300903320312
1078,-253.4951934814453
1079,-258.81243896484375
1080,-269.39453125
1081,-273.78350830078125
1082,-274.83209228515625
1083,-279.5923767089844
1084,-280.02685546875
1085,-286.5625
1086,-283.2972717285156
1087,-292.2847900390625
1088,-294.10357666015625
1089,-302.1874694824219
1090,-302.9934997558594
1091,-308.8227844238281
1092,-320.83709716796875
1093,-319.8297424316406
1094,-325.0218505859375
1095,-323.6983337402344
1096,-324.5140380859375
1097,-329.4364929199219
1098,-338.5986328125
1099,-336.84130859375
1100,-339.67181396484375
1101,-344.90924072265625
1102,-331.36456298828125
1103,-338.8698425292969
