step,value_loss
1334,463.1377868652344
1335,358.0537109375
1336,274.1711120605469
1337,254.6884765625
1338,278.6490783691406
1339,314.5359191894531
1340,329.24456787109375
1341,426.57965087890625
1342,313.22259521484375
1343,323.5304260253906
1344,280.9858703613281
1345,294.3055114746094
1346,353.1390686035156
1347,341.9479675292969
1348,311.14788818359375
1349,298.0994873046875
1350,322.4913330078125
1351,287.77764892578125
1352,360.95684814453125
1353,224.60565185546875
1354,284.3172302246094
1355,140.4658966064453
1356,222.79153442382812
1357,237.37051391601562
1358,279.63916015625
1359,189.72068786621094
1360,235.40365600585938
1361,308.7000732421875
1362,233.05064392089844
1363,139.72247314453125
1364,236.85226440429688
1365,180.2220001220703
1366,195.5957794189453
1367,169.09591674804688
1368,160.02316284179688
1369,136.28903198242188
1370,162.27474975585938
1371,101.27963256835938
1372,138.94607543945312
1373,104.8115234375
1374,187.453857421875
1375,78.88307189941406
1376,102.0682373046875
1377,72.26324462890625
1378,73.22395324707031
1379,112.52546691894531
1380,45.52025604248047
1381,44.14666748046875
1382,56.851036071777344
1383,61.9439697265625
1384,33.54344177246094
1385,65.61016845703125
1386,57.012290954589844
1387,42.19578552246094
1388,51.56414794921875
1389,20.235586166381836
1390,45.90517044067383
1391,80.64325714111328
1392,43.28369903564453
1393,55.054100036621094
1394,18.70322036743164
1395,45.07450866699219
1396,54.99980545043945
1397,79.64376068115234
1398,43.669837951660156
1399,34.37251281738281
1400,67.966796875
1401,62.22397232055664
1402,75.18633270263672
1403,48.363067626953125
1404,36.74542236328125
1405,38.693328857421875
1406,85.21485900878906
1407,42.87592697143555
1408,42.455726623535156
1409,56.49134063720703
1410,44.696258544921875
1411,40.9537353515625
1412,33.933258056640625
1413,60.87851333618164
1414,78.30073547363281
1415,33.31601333618164
1416,33.34090805053711
1417,52.63554763793945
1418,78.20685577392578
1419,46.588172912597656
1420,48.940773010253906
1421,56.761234283447266
1422,30.023876190185547
1423,28.029651641845703
1424,99.06256103515625
1425,51.04589080810547
1426,75.74093627929688
1427,56.082672119140625
1428,99.97369384765625
1429,33.99420166015625
1430,79.01325988769531
1431,61.48890686035156
1432,84.39285278320312
1433,23.18340301513672
1434,97.16358947753906
1435,81.29998779296875
1436,51.89299392700195
1437,63.70191192626953
1438,115.05703735351562
1439,79.07185363769531
1440,36.91387176513672
1441,64.39292907714844
1442,96.92323303222656
1443,79.53167724609375
1444,61.53094482421875
1445,41.10887908935547
1446,67.33004760742188
1447,74.57454681396484
1448,34.34299087524414
1449,53.94605255126953
1450,94.59344482421875
1451,135.8924560546875
1452,114.80166625976562
1453,95.94080352783203
1454,89.91127014160156
1455,281.1236572265625
1456,74.59573364257812
1457,87.8499984741211
1458,95.53490447998047
1459,141.49954223632812
1460,65.97705078125
1461,72.27438354492188
1462,131.61935424804688
