step,value_loss
1000,855.2638549804688
1001,762.225341796875
1002,744.4873657226562
1003,625.593017578125
1004,655.4208984375
1005,657.6656494140625
1006,571.17529296875
1007,593.5343627929688
1008,514.8001708984375
1009,576.444580078125
1010,542.902587890625
1011,483.3202209472656
1012,454.37457275390625
1013,355.06304931640625
1014,290.2886962890625
1015,301.5406494140625
1016,249.8176727294922
1017,218.82562255859375
1018,206.8815155029297
1019,121.7691650390625
1020,96.38853454589844
1021,68.89317321777344
1022,71.35588073730469
1023,35.716365814208984
1024,57.11723709106445
1025,27.061260223388672
1026,55.34800338745117
1027,26.1602783203125
1028,19.92104721069336
1029,27.294097900390625
1030,77.73890686035156
1031,109.013427734375
1032,66.45003509521484
1033,60.430152893066406
1034,85.67221069335938
1035,75.7957763671875
1036,68.226318359375
1037,52.543270111083984
1038,53.25104904174805
1039,215.34506225585938
1040,75.09960174560547
1041,22.535049438476562
1042,141.8918914794922
1043,29.1875
1044,108.80463409423828
1045,96.92762756347656
1046,85.59712219238281
1047,114.06239318847656
1048,294.8311767578125
1049,252.93829345703125
1050,93.65771484375
1051,284.26104736328125
1052,202.60861206054688
1053,65.33768463134766
1054,158.99148559570312
1055,29.56307601928711
1056,50.566246032714844
1057,206.5746307373047
1058,209.54248046875
1059,324.6997985839844
1060,134.31259155273438
1061,174.18679809570312
1062,61.657012939453125
1063,34.80691909790039
1064,238.66845703125
1065,348.45281982421875
1066,382.77557373046875
1067,278.0997619628906
1068,210.3712158203125
1069,271.7568359375
1070,167.04685974121094
1071,362.2966613769531
1072,329.67108154296875
1073,139.79568481445312
1074,508.30615234375
1075,577.4849243164062
1076,362.3705749511719
1077,389.35162353515625
1078,424.7688293457031
1079,170.00497436523438
1080,238.49209594726562
1081,355.340576171875
1082,86.88287353515625
1083,217.03163146972656
1084,295.88214111328125
1085,138.4088897705078
1086,217.95997619628906
1087,381.0813903808594
1088,200.46615600585938
1089,422.11810302734375
1090,109.23431396484375
1091,186.14964294433594
1092,78.475830078125
1093,245.83973693847656
1094,83.20723724365234
1095,201.11911010742188
1096,114.40503692626953
1097,105.67491149902344
1098,193.2438201904297
1099,210.18295288085938
1100,225.4529571533203
1101,109.12335205078125
1102,210.7474822998047
1103,184.07131958007812
1104,94.82318115234375
1105,151.38235473632812
1106,106.50987243652344
1107,165.57168579101562
1108,70.17757415771484
1109,123.98017120361328
1110,286.0766906738281
1111,75.85618591308594
1112,136.25399780273438
1113,172.3987274169922
1114,126.37665557861328
1115,98.55679321289062
1116,59.08091354370117
1117,202.9427490234375
1118,65.1780014038086
1119,61.57801818847656
1120,106.12498474121094
1121,68.69535827636719
1122,53.90418243408203
1123,132.4534912109375
1124,149.79043579101562
1125,100.73896789550781
1126,45.63887405395508
1127,163.34571838378906
1128,162.21759033203125
1129,108.10600280761719
1130,87.20652770996094
1131,87.73516082763672
1132,90.58844757080078
1133,70.82624816894531
1134,59.63324737548828
1135,27.513172149658203
1136,137.37451171875
1137,88.60652160644531
1138,177.44918823242188
1139,72.32012939453125
1140,53.005611419677734
1141,56.8984375
1142,79.51168823242188
1143,123.7293701171875
1144,101.54014587402344
1145,106.00167846679688
1146,65.97840118408203
1147,110.79135131835938
1148,114.14021301269531
1149,101.57162475585938
1150,203.33651733398438
1151,181.408203125
1152,43.149330139160156
1153,93.35399627685547
1154,89.38410186767578
1155,130.29322814941406
